"INCIDENT_ID","OFFENSE_ID","OFFENSE_CODE","OFFENSE_CODE_EXTENSION","OFFENSE_TYPE_ID","OFFENSE_CATEGORY_ID","FIRST_OCCURRENCE_DATE","LAST_OCCURRENCE_DATE","REPORTED_DATE","INCIDENT_ADDRESS","GEO_X","GEO_Y","GEO_LON","GEO_LAT","DISTRICT_ID","PRECINCT_ID","NEIGHBORHOOD_ID","IS_CRIME","IS_TRAFFIC"
"2016376978","2016376978521300","5213","0","weapon-unlawful-discharge-of","all-other-crimes","6/15/2016 11:31:00 PM","","6/15/2016 11:31:00 PM","","3193983","1707251","-104.80988110","39.773188","5","521","montbello","1","0"
"20186000994","20186000994239900","2399","0","theft-other","larceny","10/11/2017 12:30:00 PM","10/11/2017 4:55:00 PM","1/29/2018 5:53:00 PM","","3201943","1711852","-104.78143410","39.78564880","5","522","gateway-green-valley-ranch","1","0"
"20166003953","20166003953230500","2305","0","theft-items-from-vehicle","theft-from-motor-vehicle","3/4/2016 8:00:00 PM","4/25/2016 8:00:00 AM","4/26/2016 9:02:00 PM","2932 S JOSEPHINE ST","3152762","1667011","-104.95738110","39.66348960","3","314","wellshire","1","0"
"201872333","201872333239900","2399","0","theft-other","larceny","1/30/2018 7:20:00 PM","","1/30/2018 10:29:00 PM","705 S COLORADO BLVD","3157162","1681320","-104.941440","39.70269790","3","312","belcaro","1","0"
"2017411405","2017411405230300","2303","0","theft-shoplift","larceny","6/22/2017 8:53:00 PM","","6/23/2017 4:09:00 PM","2810 E 1ST AVE","3153211","1686545","-104.95537030","39.71710740","3","311","cherry-creek","1","0"
"201872837","201872837549900","5499","0","traf-other","all-other-crimes","1/31/2018 12:44:00 AM","","1/31/2018 1:29:00 AM","2100 BLOCK E 17TH AVE","3151310","1696020","-104.96192830","39.74314920","6","622","city-park-west","1","0"
"20186001015","20186001015230400","2304","0","theft-parts-from-vehicle","theft-from-motor-vehicle","6/1/2017 12:15:00 PM","1/26/2018 12:15:00 PM","1/26/2018 12:24:00 PM","995 N FEDERAL BLVD","3133441","1692147","-105.02554270","39.73279040","1","122","villa-park","1","0"
"201870628","201870628570700","5707","0","criminal-trespassing","all-other-crimes","1/30/2018 7:40:00 AM","","1/30/2018 10:33:00 AM","E SPEER BLVD / N GRANT ST","3145202","1688799","-104.98379430","39.72342350","3","311","speer","1","0"
"201870833","201870833540100","5401","0","traffic-accident-hit-and-run","traffic-accident","1/30/2018 9:10:00 AM","","1/30/2018 9:17:00 AM","W 13TH AVE / N CHEROKEE ST","3142965","1693682","-104.99164970","39.73686290","6","611","civic-center","0","1"
"20186001048","20186001048230500","2305","0","theft-items-from-vehicle","theft-from-motor-vehicle","1/31/2018 12:55:00 AM","1/31/2018 6:55:00 AM","1/31/2018 7:07:00 AM","2828 N ZUNI ST","3136231","1701209","-105.015451","39.75762680","1","113","highland","1","0"
"201872390","201872390357200","3572","0","drug-methampetamine-possess","drug-alcohol","1/30/2018 8:04:00 PM","","1/30/2018 10:12:00 PM","E EVANS AVE / S GRAPE ST","3161788","1672521","-104.92519730","39.67846350","3","323","goldsmith","1","0"
"20186001033","20186001033230400","2304","0","theft-parts-from-vehicle","theft-from-motor-vehicle","1/28/2018 5:25:00 AM","1/30/2018 5:25:00 PM","1/30/2018 5:42:00 PM","1220 S INCA ST","3141343","1678270","-104.99772010","39.69457850","4","422","ruby-hill","1","0"
"2016340553","2016340553230300","2303","0","theft-shoplift","larceny","5/31/2016 4:54:00 PM","","5/31/2016 6:30:00 PM","1505 S COLORADO BLVD","3156992","1676337","-104.94215290","39.68902130","3","312","cory-merrill","1","0"
"2017383968","2017383968240400","2404","0","theft-of-motor-vehicle","auto-theft","2/24/2017 4:55:00 PM","5/24/2017 8:01:00 AM","6/12/2017 3:24:00 PM","2850 W 26TH AVE","3134022","1700050","-105.02332950","39.75447730","1","121","jefferson-park","1","0"
"2016236602","2016236602230300","2303","0","theft-shoplift","larceny","4/16/2016 3:25:00 PM","","4/16/2016 4:06:00 PM","950 S QUEBEC ST","3168039","1680120","-104.90281180","39.69921370","3","321","windsor","1","0"
"20176004695","20176004695230500","2305","0","theft-items-from-vehicle","theft-from-motor-vehicle","5/28/2017 2:00:00 AM","5/28/2017 7:00:00 AM","5/28/2017 7:58:00 PM","3400 BLK N WYANDOT ST","3136548","1703738","-105.01427550","39.76456470","1","113","highland","1","0"
"2017395809","2017395809240400","2404","0","theft-of-motor-vehicle","auto-theft","6/16/2017 9:30:00 PM","6/17/2017 7:12:00 AM","6/17/2017 7:12:00 AM","6825 E ILIFF AVE","3165912","1671324","-104.91057350","39.67510490","3","323","goldsmith","1","0"
"201869174","201869174570700","5707","0","criminal-trespassing","all-other-crimes","1/29/2018 2:50:00 PM","","1/29/2018 2:50:00 PM","10TH / COLFAX","3140932","1694856","-104.99885540","39.74011670","1","123","lincoln-park","1","0"
"201869047","201869047260900","2609","0","fraud-by-use-of-computer","white-collar-crime","1/4/2018 12:00:00 PM","1/28/2018 6:00:00 PM","1/29/2018 2:15:00 PM","803 S PEARL ST","3146104","1680940","-104.98074740","39.70183480","3","312","washington-park-west","1","0"
"201871381","201871381544100","5441","0","traffic-accident","traffic-accident","1/30/2018 12:38:00 PM","","1/30/2018 12:38:00 PM","N HAVANA ST / I70 HWYWB","3178274","1708100","-104.86574490","39.77583290","5","511","stapleton","0","1"
"201871171","201871171549900","5499","0","traf-other","all-other-crimes","1/30/2018 11:27:00 AM","","1/30/2018 12:00:00 PM","3900 BLK N PEORIA WAY","3183349","1706918","-104.84772010","39.77248950","5","512","stapleton","1","0"
"201869050","201869050544100","5441","0","traffic-accident","traffic-accident","1/29/2018 2:16:00 PM","","1/29/2018 3:00:00 PM","E LOWRY BLVD / N YOSEMITE WAY","3173298","1689004","-104.88390850","39.72350560","3","321","lowry-field","0","1"
"201872028","201872028540100","5401","0","traffic-accident-hit-and-run","traffic-accident","1/30/2018 3:45:00 PM","","1/30/2018 5:13:00 PM","29TH ST / WELTON ST","3147424","1700922","-104.97564630","39.75666830","2","211","five-points","0","1"
"201871362","201871362549900","5499","0","traf-other","all-other-crimes","1/30/2018 12:30:00 PM","","1/30/2018 1:09:00 PM","3200 BLOCK E 48TH AVE","3154698","1710827","-104.94956150","39.78374090","2","212","elyria-swansea","1","0"
"201870800","201870800220300","2203","0","burglary-business-by-force","burglary","1/29/2018 9:30:00 PM","1/30/2018 8:30:00 AM","1/30/2018 8:57:00 AM","5770 E WARREN AVE","3163262","1671541","-104.91998280","39.67574740","3","323","goldsmith","1","0"
"201871768","201871768279900","2799","0","theft-embezzle","white-collar-crime","10/30/2017 12:00:00 PM","12/21/2017 12:00:00 PM","1/30/2018 3:19:00 PM","7400 E HAMPDEN AVE","3168440","1663019","-104.90178690","39.65226030","3","324","hampden-south","1","0"
"20188004580","20188004580131600","1316","0","threats-to-injure","public-disorder","1/30/2018 2:30:00 PM","","1/30/2018 3:50:00 PM","8900 PENA BLVD","3231979","1738721","-104.67369410","39.85870420","7","759","dia","1","0"
"201871234","201871234549900","5499","0","traf-other","all-other-crimes","1/30/2018 11:50:00 AM","","1/30/2018 12:51:00 PM","1600 BLOCK S BROADWAY ST","3144275","1675694","-104.98735270","39.68746190","3","313","platt-park","1","0"
"2017294559","2017294559240400","2404","0","theft-of-motor-vehicle","auto-theft","5/6/2017 12:00:00 AM","5/6/2017 8:30:00 AM","5/6/2017 9:48:00 AM","","3131341","1693841","-105.03297830","39.73747070","1","122","west-colfax","1","0"
"2016398281","2016398281570700","5707","0","criminal-trespassing","all-other-crimes","6/12/2016 8:00:00 PM","6/14/2016 8:00:00 PM","6/24/2016 8:08:00 PM","5046 N AKRON ST","3173322","1712972","-104.88324470","39.78930070","5","511","stapleton","1","0"
"201872460","201872460239900","2399","0","theft-other","larceny","1/30/2018 8:15:00 PM","1/30/2018 8:50:00 PM","1/30/2018 10:11:00 PM","3400 S LOWELL BLVD","3131584","1664614","-105.03264890","39.65723240","4","423","harvey-park-south","1","0"
"2016309815","2016309815240400","2404","0","theft-of-motor-vehicle","auto-theft","5/18/2016 12:15:00 PM","5/18/2016 1:00:00 PM","5/18/2016 1:05:00 PM","400 BLK N DELAWARE ST","3142567","1688930","-104.99315920","39.72382380","3","311","baker","1","0"
"20186001018","20186001018230800","2308","0","theft-from-bldg","larceny","1/18/2018 2:00:00 PM","1/18/2018 3:00:00 PM","1/30/2018 11:22:00 AM","1223 N LAFAYETTE ST","3148817","1693288","-104.970850","39.73568950","6","622","cheesman-park","1","0"
"20188004582","20188004582240400","2404","0","theft-of-motor-vehicle","auto-theft","1/29/2018 7:37:00 AM","1/30/2018 2:50:00 PM","1/30/2018 4:00:00 PM","24558 E 75TH AVE","3224451","1728887","-104.70081550","39.83189470","7","759","dia","1","0"
"201872177","201872177410400","4104","0","liquor-possession","drug-alcohol","1/30/2018 6:19:00 PM","","1/30/2018 7:44:00 PM","800 N DELAWARE ST","3142665","1690851","-104.99277260","39.72909580","1","123","lincoln-park","1","0"
"2017510328","2017510328131500","1315","0","aggravated-assault","aggravated-assault","8/1/2017 8:34:00 PM","","8/1/2017 8:34:00 PM","16TH ST / CLEVELAND PL","3144028","1695494","-104.98783370","39.74182070","6","611","cbd","1","0"
"2016256044","2016256044240400","2404","0","theft-of-motor-vehicle","auto-theft","4/24/2016 10:00:00 PM","4/25/2016 6:20:00 AM","4/25/2016 6:45:00 AM","2300 BLK S LINCOLN ST","3144490","1670647","-104.98669010","39.67360330","3","313","rosedale","1","0"
"20186001049","20186001049230400","2304","0","theft-parts-from-vehicle","theft-from-motor-vehicle","1/29/2018 8:15:00 AM","1/29/2018 8:15:00 AM","1/31/2018 8:22:00 AM","5534 N MALAYA ST","3212674","1715546","-104.74314260","39.79554990","5","523","gateway-green-valley-ranch","1","0"
"201871376","201871376299901","2999","1","criminal-mischief-mtr-veh","public-disorder","1/30/2018 12:51:00 AM","1/30/2018 12:59:00 AM","1/30/2018 4:15:00 PM","9575 E 40TH AVE","3175400","1707843","-104.87597580","39.77518210","5","512","stapleton","1","0"
"201872530","201872530100600","1006","0","kidnap-adult-victim","all-other-crimes","1/30/2018 8:00:00 PM","1/30/2018 10:00:00 PM","1/31/2018 12:29:00 AM","","3142260","1694903","-104.99413230","39.74022550","6","611","cbd","1","0"
"201870965","201870965501600","5016","0","violation-of-restraining-order","all-other-crimes","1/30/2018 10:10:00 AM","","1/30/2018 12:28:00 PM","7700 BLK E 23RD AVE","3169198","1698929","-104.89825020","39.75082680","5","512","stapleton","1","0"
"201870850","201870850240400","2404","0","theft-of-motor-vehicle","auto-theft","1/29/2018 3:30:00 PM","1/30/2018 6:00:00 AM","1/30/2018 11:03:00 AM","7001 N YAMPA ST","3203574","1725857","-104.77523330","39.82405790","5","522","dia","1","0"
"201872599","201872599521300","5213","0","weapon-unlawful-discharge-of","all-other-crimes","1/30/2018 10:14:00 PM","","1/30/2018 10:14:00 PM","12900 BLOCK E ANDREWS DR","3185154","1711367","-104.84118410","39.78466680","5","521","montbello","1","0"
"201871958","201871958544100","5441","0","traffic-accident","traffic-accident","1/30/2018 4:39:00 PM","","1/30/2018 5:30:00 PM","E 6TH AVE / N IVY LN","3163019","1689604","-104.92043670","39.72533840","3","321","hilltop","0","1"
"2016229783","2016229783239900","2399","0","theft-other","larceny","4/13/2016 1:00:00 PM","4/13/2016 1:35:00 PM","4/13/2016 6:02:00 PM","496 S DAYTON ST","3175885","1683258","-104.87485230","39.70768320","3","321","windsor","1","0"
"2016330967","2016330967230800","2308","0","theft-from-bldg","larceny","5/27/2016 12:00:00 PM","","5/27/2016 12:36:00 PM","3000 E 1ST AVE","3153340","1686622","-104.95491010","39.71731670","3","311","cherry-creek","1","0"
"201872651","201872651299900","2999","0","criminal-mischief-other","public-disorder","1/30/2018 10:30:00 PM","","1/30/2018 10:42:00 PM","525 N PERRY ST","3129455","1689339","-105.03976550","39.72513820","4","411","barnum-west","1","0"
"2017791814","2017791814131300","1313","0","assault-simple","other-crimes-against-persons","11/25/2017 6:30:00 PM","11/26/2017 6:00:00 AM","11/26/2017 12:30:00 PM","1920 N HIGH ST","3150617","1697154","-104.96436880","39.74627340","6","622","city-park-west","1","0"
"201798629","201798629240400","2404","0","theft-of-motor-vehicle","auto-theft","1/30/2017 12:00:00 AM","2/12/2017 1:00:00 PM","2/12/2017 1:26:00 PM","1350 W COLFAX AVE","3139299","1694684","-105.00466550","39.73966910","1","123","lincoln-park","1","0"
"201872146","201872146544100","5441","0","traffic-accident","traffic-accident","1/30/2018 6:05:00 PM","","1/30/2018 6:05:00 PM","S DAHLIA ST / E FLORIDA AVE","3159933","1676472","-104.93169980","39.68934190","3","322","virginia-village","0","1"
"20166003736","20166003736299900","2999","0","criminal-mischief-other","public-disorder","2/28/2016 6:30:00 AM","4/17/2016 9:00:00 AM","4/20/2016 9:40:00 PM","170 N GARFIELD ST","3156572","1687282","-104.943407","39.71907470","3","311","cherry-creek","1","0"
"20188002481","20188002481570700","5707","0","criminal-trespassing","all-other-crimes","1/17/2018 3:00:00 AM","","1/17/2018 3:11:00 AM","9100 PENA BLVD","3231969","1740241","-104.67368050","39.86287680","7","759","dia","1","0"
"201873047","201873047131601","1316","1","harassment-stalking-dv","public-disorder","1/29/2018 3:30:00 AM","","1/31/2018 5:54:00 AM","333 W ELLSWORTH AVE","3142601","1686463","-104.99308720","39.71705090","3","311","baker","1","0"
"20186000998","20186000998239900","2399","0","theft-other","larceny","1/12/2018 5:35:00 PM","1/12/2018 5:35:00 PM","1/29/2018 7:44:00 PM","1885 S EMERSON ST","3147125","1673876","-104.97726330","39.68242640","3","313","platt-park","1","0"
"20186001012","20186001012230400","2304","0","theft-parts-from-vehicle","theft-from-motor-vehicle","1/30/2018 1:00:00 AM","1/30/2018 8:00:00 AM","1/30/2018 9:13:00 AM","3205 N RALEIGH ST","3128757","1702887","-105.04200420","39.76233970","1","113","west-highland","1","0"
"201870557","201870557544100","5441","0","traffic-accident","traffic-accident","1/30/2018 7:07:00 AM","","1/30/2018 7:33:00 AM","I25 HWYSB / W COLFAX AVE","3136631","1694910","-105.01414820","39.74032910","1","122","lincoln-park","0","1"
"20175001052","20175001052540100","5401","0","traffic-accident-hit-and-run","traffic-accident","1/21/2017 3:30:00 PM","","3/3/2017 8:25:00 AM","700 BLOCK E 2ND AVE","3146758","1687291","-104.97829350","39.71925930","3","311","speer","0","1"
"2017672637","2017672637131500","1315","0","aggravated-assault","aggravated-assault","10/7/2017 1:47:00 AM","","10/7/2017 1:47:00 AM","W 48TH AVE / N TEJON ST","3137373","1710758","-105.01120650","39.78382350","1","111","chaffee-park","1","0"
"2016256044","2016256044230500","2305","0","theft-items-from-vehicle","theft-from-motor-vehicle","4/24/2016 10:00:00 PM","4/25/2016 6:20:00 AM","4/25/2016 6:45:00 AM","2300 BLK S LINCOLN ST","3144490","1670647","-104.98669010","39.67360330","3","313","rosedale","1","0"
"2017340564","2017340564545500","5455","0","traf-vehicular-assault","all-other-crimes","5/25/2017 9:30:00 PM","","5/25/2017 9:34:00 PM","","40674765","10890451","-0.00000240","0.00000120","7","759","dia","1","1"
"2017793822","2017793822357200","3572","0","drug-methampetamine-possess","drug-alcohol","10/13/2017 5:00:00 PM","","11/27/2017 9:54:00 AM","2000 W COLFAX AVE","3136028","1694571","-105.01629880","39.73940730","1","122","lincoln-park","1","0"
"201871651","201871651299901","2999","1","criminal-mischief-mtr-veh","public-disorder","1/29/2018 5:00:00 PM","1/29/2018 5:00:00 PM","1/30/2018 2:22:00 PM","7401 E 1ST AVE","3168419","1687327","-104.90129260","39.71899150","3","321","lowry-field","1","0"
"20176003548","20176003548230500","2305","0","theft-items-from-vehicle","theft-from-motor-vehicle","4/23/2017 2:00:00 AM","4/23/2017 11:00:00 AM","4/23/2017 12:09:00 PM","1975 MILE HIGH STADIUM CIR","3135071","1697399","-105.01964850","39.74718460","1","121","jefferson-park","1","0"
"201872844","201872844549902","5499","2","vehicular-eluding-no-chase","all-other-crimes","1/31/2018 12:47:00 AM","","1/31/2018 12:47:00 AM","W 10TH AVE / N WOLFF ST","3126933","1692216","-105.04868070","39.73307090","1","122","villa-park","1","0"
"2017217446","2017217446239900","2399","0","theft-other","larceny","4/3/2017 9:00:00 PM","4/4/2017 4:45:00 AM","4/4/2017 5:07:00 AM","700 BLK N LIPAN ST","3140266","1690568","-105.00130730","39.72835540","1","123","lincoln-park","1","0"
"201871312","201871312131300","1313","0","assault-simple","other-crimes-against-persons","1/25/2018 3:59:00 PM","","1/30/2018 3:38:00 PM","","3162588","1699962","-104.92173450","39.75378040","2","222","north-park-hill","1","0"
"2016404251","2016404251131300","1313","0","assault-simple","other-crimes-against-persons","6/27/2016 11:45:00 AM","6/27/2016 11:55:00 AM","6/27/2016 1:04:00 PM","","3149375","1696184","-104.96880580","39.74363060","6","622","city-park-west","1","0"
"201870770","201870770570700","5707","0","criminal-trespassing","all-other-crimes","1/26/2018 8:48:00 PM","","1/30/2018 9:41:00 AM","","3165020","1682175","-104.91349350","39.70490910","3","322","washington-virginia-vale","1","0"
"20186000997","20186000997230400","2304","0","theft-parts-from-vehicle","theft-from-motor-vehicle","1/28/2018 1:28:00 PM","1/29/2018 1:29:00 PM","1/29/2018 6:41:00 PM","74 N JULIAN ST","3131967","1686729","-105.030883","39.71793790","4","411","barnum","1","0"
"201871749","201871749540100","5401","0","traffic-accident-hit-and-run","traffic-accident","1/30/2018 3:05:00 PM","","1/30/2018 4:47:00 PM","1680 E COLFAX AVE","3149730","1694756","-104.96757310","39.73970480","6","622","cheesman-park","0","1"
"201870749","201870749544100","5441","0","traffic-accident","traffic-accident","1/30/2018 8:30:00 AM","","1/30/2018 10:03:00 AM","600 BLOCK S DOWNING ST","3148196","1682020","-104.97329030","39.70476660","3","312","washington-park","0","1"
"201871024","201871024131600","1316","0","threats-to-injure","public-disorder","1/29/2018 12:45:00 PM","1/29/2018 1:00:00 PM","1/30/2018 10:34:00 AM","","3138693","1710481","-105.00651520","39.78304350","1","111","sunnyside","1","0"
"201869587","201869587120500","1205","0","robbery-street","robbery","1/29/2018 5:15:00 PM","1/29/2018 5:25:00 PM","1/30/2018 9:54:00 AM","","3140842","1692610","-104.99921950","39.73395240","1","123","lincoln-park","1","0"
"201872401","201872401299900","2999","0","criminal-mischief-other","public-disorder","1/30/2018 8:09:00 PM","","1/30/2018 10:06:00 PM","436 S OSCEOLA ST","3129925","1683457","-105.03820090","39.70898430","4","412","westwood","1","0"
"2017564393","2017564393230500","2305","0","theft-items-from-vehicle","theft-from-motor-vehicle","8/24/2017 5:30:00 AM","","8/24/2017 5:35:00 AM","2700 BLOCK W 23RD AVE","3134600","1698835","-105.02129660","39.75113350","1","121","jefferson-park","1","0"
"201869507","201869507739902","7399","2","public-order-crimes-other","all-other-crimes","1/29/2018 5:00:00 PM","","1/29/2018 5:00:00 PM","1499 N BROADWAY ST","3144130","1694794","-104.987485","39.73989750","6","611","civic-center","1","0"
"201872610","201872610354200","3542","0","drug-synth-narcotic-possess","drug-alcohol","1/30/2018 10:46:00 PM","","1/30/2018 11:53:00 PM","E 40TH AVE / N COLORADO BLVD","3157255","1706885","-104.94054990","39.77287670","2","212","northeast-park-hill","1","0"
"201872039","201872039230300","2303","0","theft-shoplift","larceny","1/30/2018 5:05:00 PM","","1/30/2018 5:21:00 PM","8270 E NORTHFIELD BLVD","3170685","1709976","-104.89269930","39.78112510","5","511","stapleton","1","0"
"201864452","201864452544100","5441","0","traffic-accident","traffic-accident","1/27/2018 2:35:00 PM","","1/27/2018 3:25:00 PM","W JEWELL AVE / S FEDERAL BLVD","3133679","1673745","-105.02503860","39.68226950","4","421","harvey-park","0","1"
"201873000","201873000220200","2202","0","burglary-residence-by-force","burglary","1/30/2018 8:30:00 PM","1/31/2018 2:57:00 AM","1/31/2018 2:57:00 AM","1214 E 5TH AVE","3148410","1688899","-104.97238780","39.72364740","3","311","country-club","1","0"
"20166004826","20166004826299900","2999","0","criminal-mischief-other","public-disorder","5/20/2016 7:45:00 PM","5/20/2016 8:00:00 PM","5/21/2016 12:17:00 PM","1011 S VALENTIA ST","3170980","1679952","-104.89236420","39.698699","3","321","windsor","1","0"
"201870762","201870762220500","2205","0","burglary-business-no-force","burglary","1/29/2018 6:00:00 PM","1/30/2018 1:00:00 AM","1/30/2018 10:52:00 AM","1001 16TH ST","3142142","1697714","-104.99449630","39.747944","6","611","cbd","1","0"
"2017653090","2017653090230500","2305","0","theft-items-from-vehicle","theft-from-motor-vehicle","9/28/2017 4:30:00 PM","9/29/2017 6:50:00 AM","9/29/2017 9:43:00 AM","2424 DELGANY ST","3142738","1702012","-104.99229130","39.75973360","6","612","five-points","1","0"
"201868398","201868398230400","2304","0","theft-parts-from-vehicle","theft-from-motor-vehicle","1/26/2018 11:00:00 AM","1/27/2018 8:00:00 AM","1/29/2018 9:50:00 AM","2646 W 13TH AVE","3134882","1693407","-105.02039560","39.73622860","1","122","sun-valley","1","0"
"201871942","201871942580200","5802","0","contraband-into-prison","all-other-crimes","1/30/2018 12:40:00 PM","","1/30/2018 6:26:00 PM","490 W COLFAX AVE","3142418","1694739","-104.99357370","39.73977290","6","611","civic-center","1","0"
"20186001002","20186001002230500","2305","0","theft-items-from-vehicle","theft-from-motor-vehicle","1/23/2018 11:00:00 PM","1/24/2018 6:00:00 PM","1/29/2018 10:30:00 PM","3077 S DEXTER WAY","3159809","1666701","-104.93235730","39.66252040","3","314","university-hills","1","0"
"201870612","201870612544100","5441","0","traffic-accident","traffic-accident","1/30/2018 7:33:00 AM","","1/30/2018 7:33:00 AM","2100 BLOCK S GRAPE ST","3161813","1672393","-104.92511130","39.67811170","3","323","goldsmith","0","1"
"201871888","201871888549900","5499","0","traf-other","all-other-crimes","1/30/2018 4:06:00 PM","","1/30/2018 4:54:00 PM","E 17TH AVE / N YORK ST","3151913","1696063","-104.95978310","39.74325740","6","622","city-park-west","1","0"
"2016272033","2016272033240400","2404","0","theft-of-motor-vehicle","auto-theft","5/1/2016 10:30:00 PM","5/2/2016 6:45:00 AM","5/2/2016 7:44:00 AM","","3159092","1673472","-104.93475440","39.68112060","3","322","virginia-village","1","0"
"201871263","201871263131300","1313","0","assault-simple","other-crimes-against-persons","1/30/2018 11:50:00 AM","","1/30/2018 11:59:00 AM","","3134835","1691828","-105.02059240","39.73189460","1","122","sun-valley","1","0"
"201871843","201871843739902","7399","2","public-order-crimes-other","all-other-crimes","1/30/2018 3:45:00 PM","","1/31/2018 7:08:00 AM","E 20TH AVE / N CLARKSON ST","3146904","1697577","-104.97756420","39.747494","6","621","five-points","1","0"
"2016348021","2016348021230800","2308","0","theft-from-bldg","larceny","6/3/2016 7:30:00 PM","6/3/2016 9:00:00 PM","6/3/2016 10:40:00 PM","951 S HOLLY ST","3162650","1680199","-104.92196130","39.69952630","3","322","washington-virginia-vale","1","0"
"201873059","201873059299901","2999","1","criminal-mischief-mtr-veh","public-disorder","1/30/2018 10:30:00 PM","1/31/2018 3:51:00 AM","1/31/2018 3:51:00 AM","1200 BLK W 44TH AVE","3139889","1708178","-105.00230470","39.77670350","1","112","sunnyside","1","0"
"201871382","201871382549900","5499","0","traf-other","all-other-crimes","1/30/2018 12:38:00 PM","","1/30/2018 1:08:00 PM","N ABILENE ST / N CROWN BLVD","3186487","1710045","-104.83647550","39.78101110","5","521","montbello","1","0"
"2016303038","2016303038240400","2404","0","theft-of-motor-vehicle","auto-theft","5/15/2016 8:09:00 AM","","5/15/2016 8:09:00 AM","E 37TH AVE / N TROY ST","3186208","1705036","-104.83759810","39.76726640","5","512","stapleton","1","0"
"201871324","201871324220200","2202","0","burglary-residence-by-force","burglary","1/30/2018 9:00:00 AM","1/30/2018 12:00:00 PM","1/30/2018 2:46:00 PM","3020 E OHM WAY","3154231","1681313","-104.95185680","39.70272770","3","312","belcaro","1","0"
"2016312268","2016312268230800","2308","0","theft-from-bldg","larceny","5/18/2016 2:00:00 PM","5/18/2016 2:30:00 PM","5/19/2016 2:56:00 PM","777 N BANNOCK ST","3143312","1690483","-104.99047970","39.72807570","1","123","lincoln-park","1","0"
"20186001031","20186001031299902","2999","2","criminal-mischief-graffiti","public-disorder","1/1/2018 4:25:00 PM","1/30/2018 4:25:00 PM","1/30/2018 4:29:00 PM","1617 E COLFAX AVE","3149527","1694928","-104.96829140","39.74018020","6","622","city-park-west","1","0"
"201870062","201870062544100","5441","0","traffic-accident","traffic-accident","1/29/2018 10:14:00 PM","","1/29/2018 10:14:00 PM","3900 BLK N STEELE ST","3154320","1706484","-104.95099980","39.771825","2","212","clayton","0","1"
"201872849","201872849351200","3512","0","drug-heroin-possess","drug-alcohol","1/31/2018 12:51:00 AM","","1/31/2018 1:53:00 AM","N YOSEMITE ST / E COLFAX AVE","3173048","1695068","-104.88465120","39.74015690","2","223","east-colfax","1","0"
"201868726","201868726131300","1313","0","assault-simple","other-crimes-against-persons","1/29/2018 12:00:00 AM","1/29/2018 1:00:00 AM","1/30/2018 6:13:00 PM","1350 N FILLMORE ST","3153972","1694170","-104.95250190","39.73802690","2","213","congress-park","1","0"
"201871201","201871201120500","1205","0","robbery-street","robbery","1/30/2018 10:30:00 AM","","1/30/2018 12:32:00 PM","1000 BLK S JOSEPHINE ST","3152391","1679614","-104.958432","39.69809390","3","312","belcaro","1","0"
"201872237","201872237549900","5499","0","traf-other","all-other-crimes","1/30/2018 6:45:00 PM","","1/30/2018 9:23:00 PM","600 BLOCK N OSCEOLA ST","3129928","1689614","-105.038079","39.72588650","1","122","villa-park","1","0"
"2017634622","2017634622230500","2305","0","theft-items-from-vehicle","theft-from-motor-vehicle","9/20/2017 5:00:00 PM","9/21/2017 7:30:00 AM","9/21/2017 10:28:00 AM","1255 N GALAPAGO ST","3141293","1693439","-104.99759960","39.73622130","1","123","lincoln-park","1","0"
"20176001783","20176001783230500","2305","0","theft-items-from-vehicle","theft-from-motor-vehicle","2/23/2017 10:00:00 PM","2/24/2017 6:40:00 AM","2/24/2017 2:22:00 PM","1620 PLATTE ST","3138537","1701092","-105.00725140","39.75727160","1","113","highland","1","0"
"2016310529","2016310529230300","2303","0","theft-shoplift","larceny","5/18/2016 5:50:00 PM","5/18/2016 6:00:00 PM","5/18/2016 7:36:00 PM","6460 E YALE AVE","3164834","1668185","-104.914475","39.66650670","3","323","hampden","1","0"
"201870747","201870747549900","5499","0","traf-other","all-other-crimes","1/30/2018 9:15:00 AM","","1/30/2018 9:52:00 AM","E 51ST AVE / N EMERSON ST","3147262","1712689","-104.97598110","39.788973","1","112","globeville","1","0"
"201872352","201872352355000","3550","0","drug-poss-paraphernalia","drug-alcohol","1/30/2018 7:44:00 PM","","1/30/2018 8:19:00 PM","1500 BLOCK N PEARL ST / N PENNSYLVANIA ST","3146285","1695151","-104.97981490","39.74084390","6","621","north-capitol-hill","1","0"
"201872100","201872100220400","2204","0","burglary-residence-no-force","burglary","1/30/2018 6:00:00 AM","1/30/2018 5:30:00 PM","1/30/2018 5:50:00 PM","4676 N QUITMAN ST","3129258","1709913","-105.04009560","39.78162020","1","111","berkeley","1","0"
"201867267","201867267230300","2303","0","theft-shoplift","larceny","1/28/2018 8:54:00 PM","","1/28/2018 8:54:00 PM","401 16TH ST","3143533","1696058","-104.98958260","39.74337670","6","611","cbd","1","0"
"201872688","201872688299901","2999","1","criminal-mischief-mtr-veh","public-disorder","1/30/2018 10:50:00 PM","1/30/2018 11:00:00 PM","1/30/2018 11:02:00 PM","140 S BROADWAY ST","3144280","1685259","-104.98714310","39.71371980","3","311","speer","1","0"
"201871806","201871806544100","5441","0","traffic-accident","traffic-accident","1/30/2018 3:36:00 PM","","1/30/2018 4:00:00 PM","","3165183","1684503","-104.91286070","39.711297","3","322","hilltop","0","1"
